,pth,label,relFCs
50,anger/image0001086.jpg,anger,0.8333730095057175
51,anger/image0001113.jpg,anger,0.8733009856946506
52,anger/image0001120.jpg,anger,0.8700022201657778
53,anger/image0001152.jpg,anger,0.8807410104989579
54,anger/image0001161.jpg,anger,0.8317483787895507
55,anger/image0001241.jpg,anger,0.8514328973856861
56,anger/image0001244.jpg,anger,0.8045184782593185
57,anger/image0001258.jpg,anger,0.8006804554086124
58,anger/image0001283.jpg,sad,0.7370122093626421
59,anger/image0001296.jpg,anger,0.8199635450088529
60,anger/image0001305.jpg,anger,0.8852957701257068
61,anger/image0001314.jpg,anger,0.8825045191840863
62,anger/image0001322.jpg,contempt,0.8314046570015194
63,anger/image0001341.jpg,anger,0.8643037095291287
64,anger/image0001348.jpg,anger,0.7959220747289145
65,anger/image0001375.jpg,fear,0.8585979811874793
66,anger/image0001453.jpg,neutral,0.8156830508716799
67,anger/image0001470.jpg,anger,0.7961243218737241
68,anger/image0001516.jpg,anger,0.8648002745998637
69,anger/image0001521.jpg,contempt,0.8409503415917376
70,anger/image0001524.jpg,anger,0.8059280050378269
71,anger/image0001527.jpg,anger,0.872593063825003
72,anger/image0001529.jpg,anger,0.6811618720024811
73,anger/image0001538.jpg,anger,0.8225432163253064
74,anger/image0001555.jpg,anger,0.8623529209581536
75,anger/image0001568.jpg,anger,0.8664671724353874
76,anger/image0001600.jpg,anger,0.8743744013136564
77,anger/image0001615.jpg,disgust,0.7662437703974743
78,anger/image0001623.jpg,anger,0.8974110955416487
79,anger/image0001671.jpg,anger,0.7422899022500561
80,anger/image0001688.jpg,anger,0.7792931008168881
81,anger/image0001741.jpg,anger,0.84862807638917
82,anger/image0001765.jpg,disgust,0.8671540345920165
83,anger/image0001773.jpg,disgust,0.8435550175363971
84,anger/image0001778.jpg,disgust,0.8053876126460355
85,anger/image0001794.jpg,anger,0.5373177591330883
86,anger/image0001833.jpg,anger,0.8924776530714466
87,anger/image0001857.jpg,disgust,0.7992558170320013
88,anger/image0001861.jpg,anger,0.7814118289397541
89,anger/image0001892.jpg,anger,0.861398700430287
90,anger/image0001916.jpg,sad,0.8180098987563991
91,anger/image0001933.jpg,anger,0.8918523625265473
92,anger/image0001934.jpg,disgust,0.8621725845552871
93,anger/image0001956.jpg,happy,0.8774257503839145
94,anger/image0001974.jpg,disgust,0.8010239843347989
95,anger/image0001990.jpg,anger,0.8426352835186797
96,anger/image0002009.jpg,anger,0.8829548715686752
97,anger/image0002024.jpg,anger,0.8944587456657089
98,anger/image0002046.jpg,disgust,0.7516103647197763
99,anger/image0002048.jpg,anger,0.6004016754395396
100,anger/image0002049.jpg,anger,0.780668288138316
101,anger/image0002080.jpg,surprise,0.8517821294524168
102,anger/image0002102.jpg,anger,0.8230668490787487
103,anger/image0002105.jpg,surprise,0.7911455195991705
104,anger/image0002106.jpg,anger,0.8070101205710162
105,anger/image0002140.jpg,anger,0.780388468701999
106,anger/image0002143.jpg,anger,0.7725976874256121
107,anger/image0002156.jpg,anger,0.8591256088446305
108,anger/image0002205.jpg,anger,0.8180260190583831
109,anger/image0002220.jpg,anger,0.6957492857409574
110,anger/image0002230.jpg,anger,0.8189121339507731
111,anger/image0002259.jpg,disgust,0.806325591072355
112,anger/image0002262.jpg,fear,0.8404215159117682
113,anger/image0002272.jpg,anger,0.7974814982523392
114,anger/image0002281.jpg,anger,0.7637109267335471
115,anger/image0002301.jpg,disgust,0.8963239247495899
116,anger/image0002340.jpg,surprise,0.8879589221348333
117,anger/image0002350.jpg,anger,0.7966617230699569
118,anger/image0002366.jpg,anger,0.7997612725817304
119,anger/image0002369.jpg,anger,0.799318811921742
120,anger/image0002373.jpg,anger,0.7950165552084341
121,anger/image0002378.jpg,neutral,0.7856958226210091
122,anger/image0002388.jpg,anger,0.7695695502919353
123,anger/image0002420.jpg,anger,0.8422071113858864
124,anger/image0002429.jpg,anger,0.744857750151503
125,anger/image0002461.jpg,anger,0.8242403051905158
126,anger/image0002467.jpg,anger,0.8423043499143912
127,anger/image0002475.jpg,disgust,0.8201021717113004
128,anger/image0002506.jpg,anger,0.8393945309152887
129,anger/image0002507.jpg,anger,0.7233860659162318
130,anger/image0002520.jpg,disgust,0.8826201054719016
131,anger/image0002524.jpg,sad,0.6735501735671723
132,anger/image0002532.jpg,anger,0.829883197633414
133,anger/image0002539.jpg,anger,0.856670922855324
134,anger/image0002578.jpg,anger,0.8995018971703856
135,anger/image0002608.jpg,anger,0.7296628930890822
136,anger/image0002635.jpg,anger,0.7974682247722826
137,anger/image0002636.jpg,anger,0.8007158406527031
138,anger/image0002639.jpg,anger,0.8289598734946644
139,anger/image0002667.jpg,anger,0.665523513740904
140,anger/image0002685.jpg,anger,0.8099927923839769
141,anger/image0002705.jpg,neutral,0.836413487714226
142,anger/image0002706.jpg,anger,0.8436559768991445
143,anger/image0002725.jpg,anger,0.8413182053384459
144,anger/image0002740.jpg,fear,0.8693323038532671
145,anger/image0002797.jpg,anger,0.8276542829550627
146,anger/image0002800.jpg,anger,0.8239120341419528
147,anger/image0002830.jpg,neutral,0.794326516037607
148,anger/image0002840.jpg,sad,0.8770822177485348
149,anger/image0002894.jpg,anger,0.8117125088333045
150,anger/image0002928.jpg,disgust,0.8194328332975213
151,anger/image0002955.jpg,anger,0.876587001591251
152,anger/image0002986.jpg,anger,0.8824221078246889
153,anger/image0002989.jpg,contempt,0.7666946416762059
154,anger/image0003003.jpg,sad,0.6777203830512809
155,anger/image0003013.jpg,anger,0.784047731164216
156,anger/image0003016.jpg,anger,0.7885574705792713
157,anger/image0003019.jpg,anger,0.8349383844970186
158,anger/image0003046.jpg,fear,0.8280869611234644
159,anger/image0003049.jpg,sad,0.869963865653078
160,anger/image0003053.jpg,anger,0.8756907557080416
161,anger/image0003060.jpg,disgust,0.8261294842942906
162,anger/image0003112.jpg,anger,0.8097648961160335
163,anger/image0003116.jpg,fear,0.8778655048726297
164,anger/image0003133.jpg,anger,0.8462083532044085
165,anger/image0003161.jpg,anger,0.8480294345566326
166,anger/image0003202.jpg,anger,0.6885930637584249
167,anger/image0003212.jpg,contempt,0.8151183907106815
168,anger/image0003237.jpg,anger,0.8299834676848395
169,anger/image0003295.jpg,anger,0.8170262642604063
170,anger/image0003305.jpg,anger,0.8130526061365375
171,anger/image0003308.jpg,anger,0.8075465107751709
172,anger/image0003315.jpg,anger,0.8046354743860771
173,anger/image0003325.jpg,anger,0.7067652209386118
174,anger/image0003330.jpg,anger,0.780947439943925
175,anger/image0003351.jpg,anger,0.8424130896601737
176,anger/image0003353.jpg,contempt,0.8026554495281046
177,anger/image0003387.jpg,anger,0.8981864917319724
178,anger/image0003393.jpg,surprise,0.8289933020449805
179,anger/image0003411.jpg,anger,0.768581126372079
180,anger/image0003415.jpg,neutral,0.8656944413772584
181,anger/image0003422.jpg,anger,0.7462136216534161
182,anger/image0003428.jpg,neutral,0.8606007094508794
183,anger/image0003455.jpg,anger,0.80540386261825
184,anger/image0003456.jpg,anger,0.7135314680433558
185,anger/image0003487.jpg,anger,0.8129254393801465
186,anger/image0003501.jpg,disgust,0.8057859672559264
187,anger/image0003507.jpg,fear,0.7867755104484602
188,anger/image0003519.jpg,fear,0.8647326705758228
189,anger/image0003556.jpg,contempt,0.7298995797944882
190,anger/image0003573.jpg,fear,0.8164066133822832
191,anger/image0003609.jpg,anger,0.7553153842643864
192,anger/image0003666.jpg,anger,0.8964528371613841
193,anger/image0003669.jpg,anger,0.8377641293990743
194,anger/image0003670.jpg,anger,0.7058658841338222
195,anger/image0003734.jpg,anger,0.8708442812488828
196,anger/image0003757.jpg,anger,0.785233387170904
197,anger/image0003762.jpg,anger,0.7799073569613457
198,anger/image0003769.jpg,anger,0.8257712958305599
199,anger/image0003791.jpg,fear,0.884666634709137
200,anger/image0003820.jpg,neutral,0.758520747016092
201,anger/image0003823.jpg,sad,0.8554098661981212
202,anger/image0003836.jpg,anger,0.7442309177160491
203,anger/image0003857.jpg,disgust,0.7831323836611209
204,anger/image0003876.jpg,fear,0.8290929739682182
205,anger/image0003916.jpg,anger,0.7567517774537061
206,anger/image0003920.jpg,anger,0.8272736740433911
207,anger/image0003961.jpg,disgust,0.8709635503171586
208,anger/image0003964.jpg,anger,0.8123706469470124
209,anger/image0003970.jpg,anger,0.8636617417963746
210,anger/image0003971.jpg,anger,0.647321682785659
211,anger/image0004004.jpg,disgust,0.8959446538191543
212,anger/image0004010.jpg,disgust,0.8433461170859795
213,anger/image0004026.jpg,anger,0.8748143313647716
214,anger/image0004049.jpg,disgust,0.8752944230152386
215,anger/image0004051.jpg,anger,0.7720261765702033
216,anger/image0004065.jpg,sad,0.888962513808124
217,anger/image0004071.jpg,disgust,0.7619126296089493
218,anger/image0004099.jpg,disgust,0.7336114416144761
219,anger/image0004164.jpg,anger,0.8448821222701898
220,anger/image0004213.jpg,anger,0.8102834887185209
221,anger/image0004247.jpg,anger,0.7758029742858826
222,anger/image0004298.jpg,contempt,0.8312221102399785
223,anger/image0004330.jpg,neutral,0.733640282434134
224,anger/image0004341.jpg,anger,0.7820465326056594
225,anger/image0004342.jpg,contempt,0.843024130118139
226,anger/image0004345.jpg,disgust,0.6779460671955233
227,anger/image0004357.jpg,anger,0.8475795189505937
228,anger/image0004381.jpg,neutral,0.846408435175498
229,anger/image0004383.jpg,anger,0.731706326631525
230,anger/image0004411.jpg,neutral,0.8311999399757168
231,anger/image0004425.jpg,sad,0.8708601690451584
232,anger/image0004445.jpg,anger,0.8563444620341544
233,anger/image0004456.jpg,neutral,0.7423601075529694
234,anger/image0004459.jpg,disgust,0.7291650828258628
235,anger/image0004504.jpg,happy,0.7856125537417632
236,anger/image0004550.jpg,disgust,0.737720599167485
237,anger/image0004588.jpg,contempt,0.7670377606449054
238,anger/image0004609.jpg,anger,0.7888309793277177
239,anger/image0004615.jpg,disgust,0.8292474338905915
240,anger/image0004642.jpg,anger,0.7328200600554604
241,anger/image0004676.jpg,sad,0.6797223472843352
242,anger/image0004683.jpg,sad,0.7912084966027917
243,anger/image0004694.jpg,disgust,0.8688254206016841
244,anger/image0004695.jpg,anger,0.7758408008507091
245,anger/image0004698.jpg,surprise,0.8759122453583077
246,anger/image0004792.jpg,anger,0.7971513297036815
247,anger/image0004819.jpg,anger,0.8068491051339617
248,anger/image0004832.jpg,anger,0.8192231963226544
249,anger/image0004835.jpg,anger,0.809650901727324
250,anger/image0004845.jpg,anger,0.815412844084264
251,anger/image0004848.jpg,anger,0.8747846906282412
252,anger/image0004860.jpg,sad,0.8447677945982597
253,anger/image0004864.jpg,anger,0.8290931829248678
254,anger/image0004866.jpg,anger,0.7315600974193284
255,anger/image0004885.jpg,anger,0.8366009296299042
256,anger/image0004921.jpg,anger,0.8360092008519986
257,anger/image0004946.jpg,anger,0.8269715946533892
258,anger/image0004949.jpg,anger,0.8364806553022965
259,anger/image0004952.jpg,fear,0.8831940011372187
260,anger/image0004956.jpg,anger,0.6587553988739272
261,anger/image0004970.jpg,sad,0.7906342167658116
262,anger/image0005041.jpg,disgust,0.8093057245902616
263,anger/image0005070.jpg,surprise,0.734734678299825
264,anger/image0005102.jpg,sad,0.7928406579880719
265,anger/image0005108.jpg,sad,0.8559178144432604
266,anger/image0005124.jpg,anger,0.7834151638029414
267,anger/image0005156.jpg,disgust,0.7959792056195122
268,anger/image0005190.jpg,anger,0.8569664604686816
269,anger/image0005193.jpg,disgust,0.7826333267660412
270,anger/image0005221.jpg,anger,0.8233804198791674
271,anger/image0005269.jpg,anger,0.7899701958885873
272,anger/image0005276.jpg,anger,0.8245787503071699
273,anger/image0005298.jpg,anger,0.8784564538837997
274,anger/image0005303.jpg,disgust,0.7653744506014069
275,anger/image0005304.jpg,anger,0.817635664928852
276,anger/image0005306.jpg,disgust,0.8016956483648024
277,anger/image0005315.jpg,anger,0.8360905255302253
278,anger/image0005319.jpg,anger,0.7058141513733263
279,anger/image0005334.jpg,neutral,0.8103687416150368
280,anger/image0005347.jpg,contempt,0.7339001566184702
281,anger/image0005366.jpg,surprise,0.7142935459252431
282,anger/image0005380.jpg,anger,0.8368029284457442
283,anger/image0005385.jpg,anger,0.8661551547696836
284,anger/image0005396.jpg,neutral,0.8544449923013131
285,anger/image0005516.jpg,anger,0.7672419645283534
286,anger/image0005528.jpg,anger,0.7773776841230892
287,anger/image0005558.jpg,anger,0.8057599288107828
288,anger/image0005565.jpg,sad,0.8457141527154829
289,anger/image0005594.jpg,fear,0.7217127497943875
290,anger/image0005597.jpg,anger,0.6986572774016743
291,anger/image0005603.jpg,anger,0.8622507025656846
292,anger/image0005660.jpg,anger,0.8589763087101999
293,anger/image0005680.jpg,anger,0.8646043566906726
294,anger/image0005713.jpg,neutral,0.7770659628727119
295,anger/image0005726.jpg,neutral,0.8319694182417913
296,anger/image0005727.jpg,disgust,0.8614923284051319
297,anger/image0005763.jpg,anger,0.8688697752478073
298,anger/image0005773.jpg,disgust,0.8747842981178235
299,anger/image0005785.jpg,surprise,0.7763835249497179
300,anger/image0005819.jpg,surprise,0.8962061483424077
301,anger/image0005865.jpg,contempt,0.8003281640004778
302,anger/image0005903.jpg,disgust,0.8581808554953129
303,anger/image0005935.jpg,anger,0.8181746287941444
304,anger/image0005962.jpg,anger,0.8884296168395679
305,anger/image0005981.jpg,sad,0.8605947791366048
306,anger/image0005983.jpg,disgust,0.7930258709980866
307,anger/image0006020.jpg,anger,0.8769397554370483
308,anger/image0006084.jpg,anger,0.8573636146633535
309,anger/image0006147.jpg,anger,0.8953415014401326
310,anger/image0006167.jpg,anger,0.8785740472759246
311,anger/image0006195.jpg,fear,0.8538138245316219
312,anger/image0006199.jpg,anger,0.8103601324037091
313,anger/image0006224.jpg,anger,0.761173775469727
314,anger/image0006232.jpg,anger,0.8486530927527788
315,anger/image0006236.jpg,anger,0.8700401720012261
316,anger/image0006246.jpg,anger,0.7839454357045255
317,anger/image0006258.jpg,anger,0.8460440892621967
318,anger/image0006260.jpg,disgust,0.7537040068078715
319,anger/image0006275.jpg,anger,0.72070254588201
320,anger/image0006281.jpg,neutral,0.8455146841832837
321,anger/image0006294.jpg,surprise,0.8618020106540115
322,anger/image0006306.jpg,anger,0.8105645149367201
323,anger/image0006322.jpg,anger,0.8844747937583946
324,anger/image0006335.jpg,anger,0.7726461925252601
325,anger/image0006339.jpg,contempt,0.7724166717344628
326,anger/image0006360.jpg,sad,0.7389675544409384
327,anger/image0006364.jpg,anger,0.8457960274072264
328,anger/image0006379.jpg,anger,0.8817038554724893
329,anger/image0006406.jpg,anger,0.820271460266332
330,anger/image0006477.jpg,anger,0.7403999510580456
331,anger/image0006484.jpg,neutral,0.7460593153929171
332,anger/image0006510.jpg,happy,0.7219981021010605
333,anger/image0006526.jpg,fear,0.8621554075859914
334,anger/image0006540.jpg,anger,0.8623001051226566
335,anger/image0006544.jpg,anger,0.8003897906099136
336,anger/image0006566.jpg,anger,0.7952648321037687
337,anger/image0006582.jpg,disgust,0.8332333021531417
338,anger/image0006587.jpg,anger,0.7645434027174756
339,anger/image0006597.jpg,anger,0.8016939003064202
340,anger/image0006601.jpg,anger,0.6940946149363585
341,anger/image0006608.jpg,anger,0.6382398815720811
342,anger/image0006610.jpg,disgust,0.87136519739535
343,anger/image0006661.jpg,anger,0.7823426367721247
344,anger/image0006689.jpg,neutral,0.8310454599109467
345,anger/image0006699.jpg,anger,0.8106772239437889
346,anger/image0006706.jpg,anger,0.8131049832268419
347,anger/image0006712.jpg,anger,0.8793695733876
348,anger/image0006756.jpg,anger,0.7368980091529967
349,anger/image0006763.jpg,neutral,0.8279231008906103
350,anger/image0006771.jpg,anger,0.7965056409793883
351,anger/image0006816.jpg,anger,0.7897618566727012
352,anger/image0006821.jpg,sad,0.8695155471359091
353,anger/image0006834.jpg,anger,0.7990800654681726
354,anger/image0006839.jpg,anger,0.8155932702764299
355,anger/image0006874.jpg,anger,0.883160137796066
356,anger/image0006880.jpg,disgust,0.7824739372607152
357,anger/image0006895.jpg,fear,0.7914772377507021
358,anger/image0006896.jpg,disgust,0.865698940329375
359,anger/image0006900.jpg,anger,0.8407070972476257
360,anger/image0006927.jpg,anger,0.7954984613563114
361,anger/image0006960.jpg,anger,0.8964206338137723
362,anger/image0006971.jpg,anger,0.8490589762297177
363,anger/image0006976.jpg,anger,0.7715080962577877
364,anger/image0007015.jpg,surprise,0.7246387215782537
365,anger/image0007018.jpg,anger,0.8638386937018768
366,anger/image0007029.jpg,anger,0.8383548155553591
367,anger/image0007124.jpg,anger,0.8732030350630089
368,anger/image0007125.jpg,disgust,0.7897854205355214
369,anger/image0007223.jpg,disgust,0.8323384286833523
370,anger/image0007271.jpg,anger,0.8256734050930856
371,anger/image0007286.jpg,neutral,0.8590609602772947
372,anger/image0007290.jpg,fear,0.86822719571273
373,anger/image0007308.jpg,anger,0.740068998759033
374,anger/image0007312.jpg,anger,0.8010089619260184
375,anger/image0007332.jpg,disgust,0.8352350210474471
376,anger/image0007354.jpg,sad,0.8453373208561141
377,anger/image0007359.jpg,anger,0.8050777241987013
378,anger/image0007366.jpg,sad,0.7948267433521132
379,anger/image0007389.jpg,neutral,0.878266481621877
380,anger/image0007420.jpg,surprise,0.7583422186473494
381,anger/image0007445.jpg,anger,0.8584319402099663
382,anger/image0007451.jpg,disgust,0.7786102737203214
383,anger/image0007453.jpg,fear,0.8705005873501466
384,anger/image0007531.jpg,anger,0.8364017286714999
385,anger/image0007566.jpg,anger,0.754249528011527
386,anger/image0007579.jpg,anger,0.8386337064637769
387,anger/image0007604.jpg,anger,0.7585129551852813
388,anger/image0007626.jpg,anger,0.8804119862387847
389,anger/image0007630.jpg,anger,0.7058156240131749
390,anger/image0007655.jpg,disgust,0.6292532162872876
391,anger/image0007753.jpg,anger,0.8585639663932351
392,anger/image0007755.jpg,contempt,0.8667555146010515
393,anger/image0007783.jpg,sad,0.7013923379242595
394,anger/image0007794.jpg,disgust,0.7830438510004115
395,anger/image0007803.jpg,neutral,0.8521666329293842
396,anger/image0007807.jpg,anger,0.8396633621570916
397,anger/image0007812.jpg,anger,0.8749248425971835
398,anger/image0007904.jpg,anger,0.7959288150568291
399,anger/image0007945.jpg,anger,0.8898065639478083
400,anger/image0007954.jpg,neutral,0.8881977415135648
401,anger/image0007958.jpg,disgust,0.8181024827893559
402,anger/image0007988.jpg,disgust,0.8263275590085866
403,anger/image0007993.jpg,disgust,0.8230742740295431
404,anger/image0008010.jpg,anger,0.7835074997878316
405,anger/image0008030.jpg,anger,0.8160743990903473
406,anger/image0008044.jpg,anger,0.8775418409678368
407,anger/image0008045.jpg,anger,0.7795913991932727
408,anger/image0008055.jpg,neutral,0.8619512612689816
409,anger/image0008086.jpg,anger,0.7390806907029394
410,anger/image0008102.jpg,anger,0.8772616532659103
411,anger/image0008136.jpg,surprise,0.7062523196370444
412,anger/image0008210.jpg,disgust,0.7492948594967255
413,anger/image0008218.jpg,anger,0.8404082070842979
414,anger/image0008226.jpg,fear,0.7286130663730882
415,anger/image0008228.jpg,anger,0.8349794167284257
416,anger/image0008244.jpg,anger,0.8588370823421309
417,anger/image0008255.jpg,neutral,0.8596935484130271
418,anger/image0008289.jpg,sad,0.8292684015702005
419,anger/image0008309.jpg,anger,0.7598553249512543
420,anger/image0008345.jpg,anger,0.8278865030950365
421,anger/image0008355.jpg,anger,0.841222201853645
422,anger/image0008461.jpg,anger,0.7582203639951038
423,anger/image0008479.jpg,anger,0.887191415316697
424,anger/image0008480.jpg,neutral,0.8447206323422604
425,anger/image0008528.jpg,contempt,0.7900285107346079
426,anger/image0008544.jpg,anger,0.8152121737410553
427,anger/image0008550.jpg,anger,0.8521498563837714
428,anger/image0008564.jpg,anger,0.830586809017951
429,anger/image0008605.jpg,anger,0.8755276030126116
430,anger/image0008610.jpg,sad,0.8805942355665421
431,anger/image0008625.jpg,anger,0.8131458006821515
432,anger/image0008631.jpg,anger,0.7556874528666183
433,anger/image0008645.jpg,anger,0.8181656982457249
434,anger/image0008670.jpg,anger,0.7093122097944922
435,anger/image0008685.jpg,neutral,0.7992602989953036
436,anger/image0008695.jpg,sad,0.8888063048228799
437,anger/image0008718.jpg,fear,0.7520289882923077
438,anger/image0008770.jpg,sad,0.8327370845371279
439,anger/image0008771.jpg,anger,0.8904227955416568
440,anger/image0008810.jpg,contempt,0.8470812760392769
441,anger/image0008820.jpg,anger,0.7847351596941936
442,anger/image0008854.jpg,anger,0.8822218273083869
443,anger/image0008857.jpg,neutral,0.812614081497626
444,anger/image0008871.jpg,anger,0.8924089504300918
445,anger/image0008894.jpg,anger,0.7862049871604968
446,anger/image0008900.jpg,fear,0.8356534731546487
447,anger/image0008921.jpg,sad,0.7979778436489128
448,anger/image0008947.jpg,anger,0.8266289542985297
449,anger/image0008958.jpg,disgust,0.654552620329278
450,anger/image0008967.jpg,contempt,0.8154234568794689
451,anger/image0008970.jpg,anger,0.8706213448394285
452,anger/image0008971.jpg,anger,0.783677505072228
453,anger/image0009017.jpg,anger,0.8789062988912345
454,anger/image0009044.jpg,sad,0.8061579086199216
455,anger/image0009062.jpg,anger,0.7935424824213703
456,anger/image0009066.jpg,fear,0.7880513585339678
457,anger/image0009076.jpg,disgust,0.8482077588752893
458,anger/image0009099.jpg,anger,0.8611264408558519
459,anger/image0009116.jpg,disgust,0.8704532499405827
460,anger/image0009121.jpg,neutral,0.8816428775060675
461,anger/image0009130.jpg,anger,0.8296612412095867
462,anger/image0009140.jpg,anger,0.8593665427843638
463,anger/image0009171.jpg,anger,0.8027193680700208
464,anger/image0009177.jpg,anger,0.8526555404479497
465,anger/image0009209.jpg,anger,0.70010935010711
466,anger/image0009245.jpg,anger,0.8377668537088234
467,anger/image0009249.jpg,anger,0.7624802533235131
468,anger/image0009259.jpg,anger,0.7914843516322506
469,anger/image0009270.jpg,disgust,0.8633069201086455
470,anger/image0009286.jpg,anger,0.8046001735250845
471,anger/image0009322.jpg,anger,0.8174740354716153
472,anger/image0009337.jpg,anger,0.8640328326545169
473,anger/image0009347.jpg,disgust,0.6961232138856067
474,anger/image0009370.jpg,anger,0.8191333322563028
475,anger/image0009379.jpg,anger,0.892929095829964
476,anger/image0009395.jpg,anger,0.8071373784131513
477,anger/image0009421.jpg,anger,0.695068547076126
478,anger/image0009439.jpg,anger,0.8764855537233437
479,anger/image0009474.jpg,disgust,0.8279633082390132
480,anger/image0009475.jpg,anger,0.821246745415072
481,anger/image0009492.jpg,surprise,0.835241720240101
482,anger/image0009502.jpg,anger,0.664076409943756
483,anger/image0009519.jpg,anger,0.7891873008241922
484,anger/image0009534.jpg,anger,0.8723583321055159
485,anger/image0009551.jpg,anger,0.8791142148494785
486,anger/image0009555.jpg,anger,0.7171404790866373
487,anger/image0009562.jpg,happy,0.7281663567074114
488,anger/image0009575.jpg,disgust,0.8836546357381304
489,anger/image0009580.jpg,anger,0.823850730043117
490,anger/image0009603.jpg,anger,0.8993191375940391
491,anger/image0009697.jpg,anger,0.8081491245833227
492,anger/image0009775.jpg,anger,0.8621611178258132
493,anger/image0009873.jpg,disgust,0.8479897093455291
494,anger/image0009907.jpg,sad,0.8729263884300181
495,anger/image0009909.jpg,fear,0.8331897700504198
496,anger/image0009939.jpg,anger,0.8078643721930441
497,anger/image0009942.jpg,anger,0.8420467105518252
498,anger/image0009950.jpg,anger,0.7754967165241662
499,anger/image0009997.jpg,anger,0.6614272017472561
500,anger/image0010000.jpg,anger,0.7275532987969439
501,anger/image0010001.jpg,anger,0.7472444288633288
502,anger/image0010004.jpg,anger,0.8639529575627741
503,anger/image0010009.jpg,neutral,0.8435505211362387
504,anger/image0010015.jpg,disgust,0.8500773255063854
505,anger/image0010092.jpg,disgust,0.863598257602325
506,anger/image0010110.jpg,disgust,0.8120320612893915
507,anger/image0010113.jpg,disgust,0.8240285815115568
508,anger/image0010125.jpg,anger,0.8531973305713473
509,anger/image0010130.jpg,anger,0.8257223966475347
510,anger/image0010135.jpg,anger,0.8020243327563225
511,anger/image0010142.jpg,anger,0.8745251853012544
512,anger/image0010169.jpg,neutral,0.8139450746723846
513,anger/image0010214.jpg,anger,0.8171986285923468
514,anger/image0010232.jpg,fear,0.8164263143850777
515,anger/image0010245.jpg,anger,0.8416802798324281
516,anger/image0010268.jpg,anger,0.8619935085751628
517,anger/image0010279.jpg,anger,0.8598246179910513
518,anger/image0010290.jpg,anger,0.8297001635268515
519,anger/image0010305.jpg,fear,0.8524302070904843
520,anger/image0010321.jpg,anger,0.8389551915030393
521,anger/image0010329.jpg,disgust,0.7759863297772269
522,anger/image0010431.jpg,anger,0.7921530236482714
523,anger/image0010473.jpg,anger,0.8212359039617944
524,anger/image0010491.jpg,anger,0.8296605598211038
525,anger/image0010503.jpg,anger,0.885985148032225
526,anger/image0010510.jpg,anger,0.6520667589240638
527,anger/image0010520.jpg,anger,0.8651844249242876
528,anger/image0010522.jpg,anger,0.8449797444876905
529,anger/image0010569.jpg,anger,0.8022284707071415
530,anger/image0010585.jpg,anger,0.850473244397595
531,anger/image0010601.jpg,anger,0.8052002775453388
532,anger/image0010609.jpg,anger,0.879306561526475
533,anger/image0010613.jpg,anger,0.8669203677953046
